===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/11 13:26:20 timestamp[1505129180:11392]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
1;0;0.173;0;0;0;0;0;0;
1;0;0.198;0;0;0;0;0.00300301;0;
1;0;0.23;0;0;0;0;0.00446556;0;
1;0;0.262;0;0;0;0;0.00453509;0;
1;0;0.294;0;0;0;0;0.00563379;0;
1;0;0.326;0;0;0;0;0.00672054;0;
1;0;0.359;0;0;0;0;0.00661533;0;
1;0;0.39;0;0;0;0;0.00752745;0;
1;0;0.422;0;0;0;0;0.00843962;0;
1;0;0.454;0;0;0;0;0.00817253;0;
1;0;0.486;0;0;0;0;0.00896409;0;
1;0;0.534;0;0;0;0;0.00975221;0;
1;0;0.566;0;0;0;0;0.00927892;0;
1;0;0.598;0;0;0;0;0.00996579;0;
1;0;0.63;0;0;0;0;0.0106457;0;
1;0;0.662;0;0;0;0;0.0113068;0;
1;0;0.694;0;0;0;0;0.0119683;0;
1;0;0.726;0;0;0;0;0.0126273;0;
1;0;0.759;0;0;0;0;0.0132885;0;
1;0;0.79;0;0;0;0;0.0139474;0;
1;0;0.822;0;0;0;0;0.0146027;0;
1;0;0.854;0;0;0;0;0.0152527;0;
1;0;0.886;0;0;0;0;0.0158998;0;
1;0;0.934;0;0;0;0;0.0163898;0;
1;0;0.966;0;0;0;0;0.0170162;0;
1;0;0.998;0;0;0;0;0.0176398;0;
1;0;1.03;0;0;0;0;0.0182315;0;
1;0;1.062;0;0;0;0;0.0188398;0;
1;0;1.094;0;0;0;0;0.0194502;0;
1;0;1.126;0;0;0;0;0.0200545;0;
1;0;1.158;0;0;0;0;0.0359563;0;
1;0;1.19;0;0;0;0;0.0360121;0;
1;0;1.222;0;0;0;0;0.0477695;0;
1;0;1.254;0;0;0;0;0.0477169;0;
1;0;1.286;0;0;0;0;0.0475062;0;
1;0;1.318;0;0;0;0;0.059857;0;
1;0;1.366;0;0;0;0;0.0580437;0;
1;0;1.398;0;0;0;0;0.0576656;0;
1;0;1.43;0;0;0;0;0.0805161;0;
1;0;1.462;0;0;0;0;0.0795743;0;
1;0;1.494;0;0;0;0;0.0792104;0;
1;0;1.526;0;0;0;0;0.135903;0;
1;0;1.559;0;0;0;0;0.134536;0;
1;0;1.59;0;0;0;0;0.130457;0;
1;0;1.622;0;0;0;0;0.129715;0;
1;0;1.654;0;0;0;0;0.127862;0;
1;0;1.686;0;0;0;0;0.125973;0;
1;0;1.718;0;0;0;0;0.12244;0;
1;0;1.766;0;0;0;0;0.12157;0;
1;0;1.798;0;0;0;0;0.121131;0;
1;0;1.83;0;0;0;0;0.121003;0;
1;0;1.863;0;0;0;0;0.121013;0;
1;0;1.894;0;0;0;0;0.120642;0;
1;0;1.926;0;0;0;0;0.121109;0;
1;0;1.958;0;0;0;0;0.115753;0;
1;0;1.99;0;0;0;0;0.116972;0;
1;0;2.022;0;0;0;0;0.117216;0;
1;0;2.054;0;0;0;0;0.111892;0;
1;0;2.086;0;0;0;0;0.110266;0;
1;0;2.118;0;0;0;0;0.110071;0;
1;0;2.15;0;0;0;0;0.109521;0;
1;0;2.198;0;0;0;0;0.108865;0;
1;0;2.23;0;0;0;0;0.109509;0;
1;0;2.262;0;0;0;0;0.111209;0;
1;0;2.294;0;0;0;0;0.125798;0;
1;0;2.326;0;0;0;0;0.135175;0;
1;0;2.358;0;0;0;0;0.137205;0;
1;0;2.39;0;0;0;0;0.139852;0;
1;0;2.422;0;0;0;0;0.142809;0;
1;0;2.454;0;0;0;0;0.14396;0;
1;0;2.486;0;0;0;0;0.150591;0;
1;0;2.518;0;0;0;0;0.152641;0;
1;0;2.55;0;0;0;0;0;0;
1;0;2.598;0;0;0;0;0;0;
1;0;2.63;0;0;0;0;0;0;
1;0;2.663;0;0;0;0;0;0;
1;0;2.694;0;0;0;0;0;0;
1;0;2.726;0;0;0;0;0;0;
1;0;2.758;0;0;0;0;0;0;
1;0;2.79;0;0;0;0;0;0;
1;0;2.822;0;0;0;0;0;0;
1;0;2.854;0;0;0;0;0;0;
1;0;2.886;0;0;0;0;0;0;
1;0;2.918;0;0;0;0;0;0;
1;0;2.95;0;0;0;0;0;0;
1;0;2.982;0;0;0;0;0;0;
1;0;3.03;0;0;0;0;0;0;
1;0;3.063;0;0;0;0;0;0;
1;0;3.094;0;0;0;0;0;0;
1;0;3.126;0;0;0;0;0;0;
1;0;3.158;0;0;0;0;0;0;
1;0;3.19;0;0;0;0;0;0;
