===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/7 14:30:32 timestamp[1504787432:14966451]
Orgine :Live
Saved Data :
===========================================
FACE,HR,TIME,HRV,VASO,STEP,HRVSEC,CONFID,STRESS,
===========================================
1,0,0.151,0,0,0,0,0,0,
1,0,0.163,0,0,0,0,0.00165055,0,
1,0,0.188,0,0,0,0,0.001667,0,
1,0,0.22,0,0,0,0,0.00219832,0,
1,0,0.268,0,0,0,0,0.00272352,0,
1,0,0.303,0,0,0,0,0.00325292,0,
1,0,0.332,0,0,0,0,0.00376778,0,
1,0,0.364,0,0,0,0,0.0042657,0,
1,0,0.396,0,0,0,0,0.00475889,0,
1,0,0.428,0,0,0,0,0.00525305,0,
1,0,0.46,0,0,0,0,0.00574394,0,
1,0,0.524,0,0,0,0,0.00624566,0,
1,0,0.556,0,0,0,0,0.00673659,0,
1,0,0.588,0,0,0,0,0.00721979,0,
1,0,0.62,0,0,0,0,0.00769892,0,
1,0,0.668,0,0,0,0,0.00815968,0,
1,0,0.7,0,0,0,0,0.00859448,0,
1,0,0.732,0,0,0,0,0.0090676,0,
1,0,0.764,0,0,0,0,0.00954416,0,
1,0,0.796,0,0,0,0,0.0100156,0,
1,0,0.831,0,0,0,0,0.0104691,0,
1,0,0.86,0,0,0,0,0.0109031,0,
1,0,0.892,0,0,0,0,0.0113338,0,
1,0,0.925,0,0,0,0,0.0117499,0,
1,0,0.956,0,0,0,0,0.0121636,0,
1,0,0.988,0,0,0,0,0.012567,0,
1,0,1.02,0,0,0,0,0.0129149,0,
1,0,1.068,0,0,0,0,0.0133331,0,
1,0,1.101,0,0,0,0,0.0137522,0,
1,0,1.132,0,0,0,0,0.014034,0,
1,0,1.165,0,0,0,0,0.03225,0,
1,0,1.196,0,0,0,0,0.0749279,0,
1,0,1.228,0,0,0,0,0.0777822,0,
1,0,1.26,0,0,0,0,0.0795001,0,
1,0,1.292,0,0,0,0,0.079666,0,
1,0,1.326,0,0,0,0,0.0811735,0,
1,0,1.356,0,0,0,0,0.0839745,0,
1,0,1.388,0,0,0,0,0.0862223,0,
1,0,1.425,0,0,0,0,0.086896,0,
1,0,1.468,0,0,0,0,0.0868576,0,
1,0,1.5,0,0,0,0,0.0846392,0,
1,0,1.532,0,0,0,0,0.0784737,0,
1,0,1.564,0,0,0,0,0.0747524,0,
1,0,1.596,0,0,0,0,0.0718563,0,
1,0,1.628,0,0,0,0,0.0715187,0,
1,0,1.66,0,0,0,0,0.0730186,0,
1,0,1.692,0,0,0,0,0.0723921,0,
1,0,1.725,0,0,0,0,0.0713,0,
1,0,1.756,0,0,0,0,0.0703494,0,
1,0,1.788,0,0,0,0,0.0698415,0,
1,0,1.82,0,0,0,0,0.0697756,0,
1,0,1.869,0,0,0,0,0.0699788,0,
1,0,1.9,0,0,0,0,0.0704176,0,
1,0,1.932,0,0,0,0,0.0707574,0,
1,0,1.964,0,0,0,0,0.0708818,0,
1,0,1.996,0,0,0,0,0.0730345,0,
1,0,2.028,0,0,0,0,0.0735393,0,
1,0,2.06,0,0,0,0,0.073101,0,
1,0,2.092,0,0,0,0,0.0762736,0,
1,0,2.125,0,0,0,0,0.0746358,0,
1,0,2.158,0,0,0,0,0.0837194,0,
1,0,2.188,0,0,0,0,0.0830312,0,
1,0,2.221,0,0,0,0,0.0834517,0,
1,0,2.268,0,0,0,0,0.0841998,0,
1,0,2.301,0,0,0,0,0.0846319,0,
1,0,2.332,0,0,0,0,0.0840726,0,
1,0,2.364,0,0,0,0,0.0840313,0,
1,0,2.396,0,0,0,0,0.0849405,0,
1,0,2.428,0,0,0,0,0.0863316,0,
1,0,2.46,0,0,0,0,0.0882041,0,
1,0,2.492,0,0,0,0,0.0961691,0,
1,0,2.526,0,0,0,0,0.103791,0,
1,0,2.556,0,0,0,0,0.11166,0,
1,0,2.588,0,0,0,0,0.115843,0,
1,0,2.622,0,0,0,0,0.116799,0,
1,0,2.668,0,0,0,0,0.118671,0,
1,0,2.7,0,0,0,0,0.122311,0,
1,0,2.732,0,0,0,0,0.126336,0,
1,0,2.764,0,0,0,0,0.130582,0,
1,0,2.796,0,0,0,0,0.135404,0,
1,0,2.828,0,0,0,0,0.139035,0,
1,0,2.86,0,0,0,0,0.142973,0,
1,0,2.924,0,0,0,0,0.144934,0,
1,0,2.956,0,0,0,0,0.149876,0,
1,0,2.988,0,0,0,0,0.152636,0,
1,0,3.023,0,0,0,0,0.153564,0,
1,0,3.1,0,0,0,0,0.157581,0,
1,0,3.132,0,0,0,0,0.163654,0,
1,0,3.164,0,0,0,0,0.170149,0,
