===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/11 11:59:55 timestamp[1505123995:249166865]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
0;0;1.099;0;0;0;0;0;0;
0;0;2.328;0;0;0;0;0;0;
0;0;3.587;0;0;0;0;0;0;
0;0;4.778;0;0;0;0;0;0;
0;0;6.002;0;0;0;0;0;0;
0;0;7.214;0;0;0;0;0;0;
0;0;8.478;0;0;0;0;0;0;
0;0;9.709;0;0;0;0;0;0;
0;0;11.053;0;0;0;0;0;0;
0;0;12.282;0;0;0;0;0;0;
0;0;13.51;0;0;0;0;0;0;
0;0;14.74;0;0;0;0;0;0;
0;0;15.987;0;0;0;0;0;0;
0;0;17.231;0;0;0;0;0;0;
0;0;18.492;0;0;0;0;0;0;
1;0;18.757;0;0;0;0;0.000222511;0;
1;0;18.768;0;0;0;0;0.000233393;0;
1;0;18.784;0;0;0;0;0.000246048;0;
1;0;18.8;0;0;0;0;0.000259291;0;
1;0;18.818;0;0;0;0;0.000272736;0;
1;0;18.833;0;0;0;0;0.000286263;0;
1;0;18.85;0;0;0;0;0.000299894;0;
1;0;18.869;0;0;0;0;0.000313526;0;
1;0;18.886;0;0;0;0;0.000327157;0;
1;0;18.9;0;0;0;0;0.000340789;0;
1;0;18.918;0;0;0;0;0.00035442;0;
1;0;18.935;0;0;0;0;0.000368052;0;
1;0;18.952;0;0;0;0;0.000381683;0;
1;0;18.969;0;0;0;0;0.000395315;0;
1;0;18.984;0;0;0;0;0.000408946;0;
1;0;19.001;0;0;0;0;0.000408946;0;
1;0;19.018;0;0;0;0;0.000408946;0;
1;0;19.035;0;0;0;0;0.000408946;0;
1;0;19.051;0;0;0;0;0.000408946;0;
1;0;19.068;0;0;0;0;0.000408946;0;
1;0;19.085;0;0;0;0;0.000408946;0;
1;0;19.103;0;0;0;0;0.000408946;0;
1;0;19.119;0;0;0;0;0.000408254;0;
1;0;19.137;0;0;0;0;0.000407164;0;
1;0;19.154;0;0;0;0;0.000406662;0;
1;0;19.175;0;0;0;0;0.000406662;0;
1;0;19.187;0;0;0;0;0.000406636;0;
1;0;19.204;0;0;0;0;0.000406636;0;
1;0;19.22;0;0;0;0;0.000406399;0;
1;0;19.236;0;0;0;0;0.0156475;0;
1;0;19.253;0;0;0;0;0.0304508;0;
1;0;19.27;0;0;0;0;0.0375952;0;
1;0;19.289;0;0;0;0;0.044268;0;
1;0;19.305;0;0;0;0;0.0477773;0;
1;0;19.32;0;0;0;0;0.0500207;0;
1;0;19.338;0;0;0;0;0.0496309;0;
1;0;19.354;0;0;0;0;0.0496309;0;
1;0;19.373;0;0;0;0;0.0406794;0;
1;0;19.388;0;0;0;0;0.0406794;0;
1;0;19.405;0;0;0;0;0.0403949;0;
1;0;19.421;0;0;0;0;0.0403949;0;
1;0;19.438;0;0;0;0;0.0403949;0;
1;0;19.454;0;0;0;0;0.0401081;0;
1;0;19.472;0;0;0;0;0.0401081;0;
1;0;19.489;0;0;0;0;0.026301;0;
1;0;19.504;0;0;0;0;0.026301;0;
1;0;19.521;0;0;0;0;0.0254096;0;
1;0;19.539;0;0;0;0;0.0254096;0;
1;0;19.556;0;0;0;0;0.0252287;0;
1;0;19.572;0;0;0;0;0.0252287;0;
1;0;19.589;0;0;0;0;0.0251312;0;
1;0;19.605;0;0;0;0;0.020713;0;
1;0;19.621;0;0;0;0;0.023969;0;
1;0;19.638;0;0;0;0;0.025764;0;
1;0;19.656;0;0;0;0;0.025764;0;
1;0;19.672;0;0;0;0;0.025339;0;
1;0;19.69;0;0;0;0;0.025339;0;
1;0;19.706;0;0;0;0;0.0234709;0;
1;0;19.724;0;0;0;0;0.0235587;0;
1;0;19.74;0;0;0;0;0.023493;0;
1;0;19.758;0;0;0;0;0.026173;0;
1;0;19.778;0;0;0;0;0.0259582;0;
1;0;19.791;0;0;0;0;0.0260591;0;
1;0;19.808;0;0;0;0;0.0259254;0;
1;0;19.823;0;0;0;0;0.0260313;0;
1;0;19.842;0;0;0;0;0.0260313;0;
1;0;19.858;0;0;0;0;0.0202838;0;
1;0;19.874;0;0;0;0;0.0202838;0;
1;0;19.892;0;0;0;0;0.0203057;0;
1;0;19.908;0;0;0;0;0.0202597;0;
1;0;19.926;0;0;0;0;0.0202597;0;
1;0;19.942;0;0;0;0;0.0195025;0;
1;0;19.96;0;0;0;0;0.0195025;0;
1;0;19.978;0;0;0;0;0.026081;0;
