===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/8 14:40:4 timestamp[1504874404:243108]
Orgine :Live
Saved Data :
===========================================
FACE,HR,TIME,HRV,VASO,STEP,HRVSEC,CONFID,STRESS,
===========================================
1,0,0.08,0,0,0,0,0,0,
1,0,0.139,0,0,0,0,0.0708777,0,
1,0,0.203,0,0,0,0,0.0621984,0,
1,0,0.267,0,0,0,0,0.0639438,0,
1,0,0.331,0,0,0,0,0.0663906,0,
1,0,0.411,0,0,0,0,0.06989,0,
1,0,0.475,0,0,0,0,0.0767303,0,
1,0,0.539,0,0,0,0,0.0826572,0,
1,0,0.603,0,0,0,0,0.0853958,0,
1,0,0.669,0,0,0,0,0.0894882,0,
1,0,0.731,0,0,0,0,0.0942433,0,
1,0,0.811,0,0,0,0,0.0982518,0,
1,0,0.876,0,0,0,0,0.10204,0,
1,0,0.939,0,0,0,0,0.105614,0,
1,0,1.003,0,0,0,0,0.108988,0,
1,0,1.068,0,0,0,0,0.11215,0,
1,0,1.131,0,0,0,0,0.114902,0,
1,0,1.211,0,0,0,0,0.117608,0,
1,0,1.275,0,0,0,0,0.11949,0,
1,0,1.339,0,0,0,0,0.121524,0,
1,0,1.403,0,0,0,0,0.123369,0,
1,0,1.468,0,0,0,0,0.125166,0,
1,0,1.531,0,0,0,0,0.127244,0,
1,0,1.611,0,0,0,0,0.129042,0,
1,0,1.675,0,0,0,0,0.130912,0,
1,0,1.739,0,0,0,0,0.132526,0,
1,0,1.803,0,0,0,0,0.134306,0,
1,0,1.867,0,0,0,0,0.135887,0,
1,0,1.931,0,0,0,0,0.137456,0,
1,0,2.011,0,0,0,0,0.138941,0,
1,0,2.075,0,0,0,0,0.155733,0,
1,0,2.139,0,0,0,0,0.168846,0,
1,0,2.205,0,0,0,0,0.178278,0,
1,0,2.267,0,0,0,0,0.186995,0,
1,0,2.347,0,0,0,0,0.184801,0,
1,0,2.411,0,0,0,0,0.185157,0,
1,0,2.475,0,0,0,0,0.185896,0,
1,0,2.539,0,0,0,0,0.190073,0,
1,0,2.603,0,0,0,0,0.190657,0,
1,0,2.667,0,0,0,0,0.190155,0,
1,0,2.748,0,0,0,0,0.190611,0,
1,0,2.811,0,0,0,0,0.190658,0,
1,0,2.875,0,0,0,0,0.190856,0,
1,0,2.94,0,0,0,0,0.190765,0,
1,0,3.003,0,0,0,0,0.190857,0,
1,0,3.067,0,0,0,0,0.191198,0,
1,0,3.147,0,0,0,0,0.190896,0,
1,0,3.211,0,0,0,0,0,0,
1,0,3.275,0,0,0,0,0,0,
1,0,3.339,0,0,0,0,0,0,
1,0,3.403,0,0,0,0,0,0,
1,0,3.467,0,0,0,0,0,0,
1,0,3.547,0,0,0,0,0,0,
1,0,3.611,0,0,0,0,0,0,
1,0,3.675,0,0,0,0,0,0,
1,0,3.739,0,0,0,0,0,0,
1,0,3.803,0,0,0,0,0,0,
1,0,3.868,0,0,0,0,0,0,
1,0,3.947,0,0,0,0,0,0,
1,0,4.011,0,0,0,0,0,0,
1,0,4.075,0,0,0,0,0,0,
1,0,4.139,0,0,0,0,0,0,
1,0,4.203,0,0,0,0,0,0,
1,0,4.267,0,0,0,0,0,0,
1,0,4.347,0,0,0,0,0,0,
1,0,4.411,0,0,0,0,0,0,
1,0,4.475,0,0,0,0,0,0,
1,0,4.539,0,0,0,0,0,0,
1,0,4.604,0,0,0,0,0,0,
1,0,4.683,0,0,0,0,0,0,
1,0,4.747,0,0,0,0,0,0,
1,0,4.811,0,0,0,0,0,0,
1,0,4.875,0,0,0,0,0,0,
1,0,4.939,0,0,0,0,0,0,
1,0,5.003,0,0,0,0,0,0,
1,0,5.083,0,0,0,0,0,0,
1,0,5.147,0,0,0,0,0.432035,0,
1,0,5.211,0,0,0,0,0.33613,0,
1,0,5.275,0,0,0,0,0.355148,0,
1,74,5.339,0,5.09032,0,0,0.446535,0,
1,74,5.405,0,5.09032,0,0,0.543117,0,
1,74,5.483,0,5.09032,0,0,0.63854,0,
1,74,5.547,0,5.09032,0,0,0.6912,0,
1,74,5.611,0,5.09032,0,0,0.691635,0,
1,74,5.675,0,5.09032,0,0,0.661943,0,
1,74,5.74,0,5.09032,0,0,0.611663,0,
1,74,5.803,0,5.09032,0,0,0.530896,0,
1,74,5.883,0,5.09032,0,0,0.450021,0,
1,74,5.947,0,5.09032,0,0,0.362943,0,
1,74,6.011,0,5.09032,0,0,0.415438,0,
1,74,6.075,0,5.09032,0,0,0.481982,0,
1,74,6.139,0.0249468,7.2058,0,0.0157078,0.544682,49.6334,
1,74,6.203,0.0249468,7.2058,0,0.0157078,0.594189,49.6334,
1,74,6.283,0.0249468,7.2058,0,0.0157078,0.61763,49.6334,
1,74,6.347,0.0249468,7.2058,0,0.0157078,0.612054,49.6334,
1,74,6.412,0.0249468,7.2058,0,0.0157078,0.577346,49.6334,
1,74,6.475,0.0249468,7.2058,0,0.0157078,0.521176,49.6334,
1,74,6.539,0.0249468,7.2058,0,0.0157078,0.454768,49.6334,
1,74,6.603,0.0249468,7.2058,0,0.0157078,0.391682,49.6334,
1,74,6.683,0.0249468,7.2058,0,0.0157078,0.339426,49.6334,
1,74,6.747,0.0249468,7.2058,0,0.0157078,0.405081,49.6334,
1,74,6.811,0.0249468,7.2058,0,0.0157078,0.463356,49.6334,
1,76,6.875,0.0471858,7.1674,0,0.0289727,0.513373,26.8984,
1,76,6.939,0.0471858,7.1674,0,0.0289727,0.566219,26.8984,
1,76,7.019,0.0471858,7.1674,0,0.0289727,0.590775,26.8984,
1,76,7.084,0.0471858,7.1674,0,0.0289727,0.57669,26.8984,
1,76,7.147,0.0471858,7.1674,0,0.0289727,0.533816,26.8984,
1,76,7.212,0.0471858,7.1674,0,0.0289727,0.501024,26.8984,
1,76,7.275,0.0471858,7.1674,0,0.0289727,0.45192,26.8984,
1,76,7.339,0.0471858,7.1674,0,0.0289727,0.409788,26.8984,
