===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/9 18:13:6 timestamp[1504973586:98757656]
Orgine :Live
Saved Data :
===========================================
FACE,HR,TIME,HRV,VASO,STEP,HRVSEC,CONFID,STRESS,
===========================================
0,0,0.278,0,0,0,0,0,0,
0,0,0.466,0,0,0,0,0.00143905,0,
0,0,0.664,0,0,0,0,0.000541645,0,
0,0,0.908,0,0,0,0,0.000668716,0,
0,0,1.18,0,0,0,0,0.000815202,0,
0,0,1.491,0,0,0,0,0.000919949,0,
0,0,1.705,0,0,0,0,0.00107008,0,
0,0,1.947,0,0,0,0,0.00122158,0,
0,0,2.159,0,0,0,0,0.00137298,0,
0,0,2.327,0,0,0,0,0.00152417,0,
0,0,2.52,0,0,0,0,0.00167489,0,
0,0,2.683,0,0,0,0,0.00182531,0,
0,0,2.867,0,0,0,0,0.00197553,0,
0,0,3.046,0,0,0,0,0.00212561,0,
0,0,3.212,0,0,0,0,0.00227519,0,
0,0,3.386,0,0,0,0,0.00242418,0,
0,0,3.561,0,0,0,0,0.00257306,0,
0,0,3.73,0,0,0,0,0.00272207,0,
0,0,3.908,0,0,0,0,0.00287058,0,
0,0,4.097,0,0,0,0,0.00301876,0,
0,0,4.285,0,0,0,0,0.00316673,0,
0,0,4.462,0,0,0,0,0.00331414,0,
0,0,4.653,0,0,0,0,0.00346017,0,
0,0,4.848,0,0,0,0,0.00360457,0,
0,0,5.075,0,0,0,0,0.00375133,0,
0,0,5.257,0,0,0,0,0.00389785,0,
0,0,5.445,0,0,0,0,0.00404423,0,
0,0,5.627,0,0,0,0,0.0041898,0,
0,0,5.805,0,0,0,0,0.0043347,0,
0,0,6,0,0,0,0,0.00447994,0,
0,0,6.182,0,0,0,0,0.00564646,0,
0,0,6.368,0,0,0,0,0.0256132,0,
0,0,6.565,0,0,0,0,0.040765,0,
0,0,6.749,0,0,0,0,0.0507255,0,
0,41,6.939,0,40.2944,0,0,0.143659,0,
0,41,7.153,0,40.2944,0,0,0.15351,0,
0,41,7.339,0,40.2944,0,0,0.146584,0,
0,41,7.511,0,40.2944,0,0,0.146601,0,
0,0,7.69,1.56308,44.8885,0,1.00935,0.146313,0,
0,0,7.873,1.56308,44.8885,0,1.00935,0.145627,0,
0,0,8.054,1.56308,44.8885,0,1.00935,0.144135,0,
0,0,8.27,1.56308,44.8885,0,1.00935,0.144197,0,
0,0,8.437,1.59146,28.8116,0,1.0151,0.143586,0,
0,0,8.597,1.59146,28.8116,0,1.0151,0.144107,0,
0,0,8.774,1.59146,28.8116,0,1.0151,0.144742,0,
0,0,8.977,1.59146,28.8116,0,1.0151,0.14558,0,
0,0,9.157,1.59146,28.8116,0,1.0151,0.145624,0,
0,0,9.307,1.59146,28.8116,0,1.0151,0.135932,0,
0,0,9.495,1.59146,28.8116,0,1.0151,0.136209,0,
0,42,9.806,1.56765,2.59237,0,1.00116,0.136442,0.448194,
0,42,9.985,1.56765,2.59237,0,1.00116,0.135858,0.448194,
0,42,10.137,1.56765,2.59237,0,1.00116,0.137689,0.448194,
0,42,10.295,1.56765,2.59237,0,1.00116,0.141237,0.448194,
0,42,10.484,1.56765,2.59237,0,1.00116,0.141092,0.448194,
0,42,10.645,1.56765,2.59237,0,1.00116,0.140817,0.448194,
0,42,10.834,1.56765,2.59237,0,1.00116,0.140893,0.448194,
0,45,11.057,1.19363,4.91036,0,0.789904,0.141513,0.631522,
0,45,11.252,1.19363,4.91036,0,0.789904,0.142551,0.631522,
0,45,11.43,1.19363,4.91036,0,0.789904,0.142415,0.631522,
0,45,11.594,1.19363,4.91036,0,0.789904,0.142591,0.631522,
0,45,11.758,1.19363,4.91036,0,0.789904,0.14284,0.631522,
0,45,11.957,1.19363,4.91036,0,0.789904,0.143524,0.631522,
0,48,12.189,0.88959,3.47382,0,0.603743,0.144542,0.91124,
0,48,12.355,0.88959,3.47382,0,0.603743,0.144211,0.91124,
0,48,12.525,0.88959,3.47382,0,0.603743,0.144291,0.91124,
0,48,12.716,0.88959,3.47382,0,0.603743,0.15217,0.91124,
0,48,12.888,0.88959,3.47382,0,0.603743,0.152145,0.91124,
0,48,13.076,0.88959,3.47382,0,0.603743,0.152542,0.91124,
0,48,13.268,0.88959,3.47382,0,0.603743,0.153395,0.91124,
0,48,13.536,0.88959,3.47382,0,0.603743,0.15579,0.91124,
0,48,13.798,0.88959,3.47382,0,0.603743,0.156198,0.91124,
0,44,14.041,0.708897,4.28719,0,0.501415,0.15637,1.03819,
0,44,14.258,0.708897,4.28719,0,0.501415,0.156243,1.03819,
0,44,14.427,0.708897,4.28719,0,0.501415,0.156087,1.03819,
1,44,14.602,0.708897,4.28719,0,0.501415,0.0151323,1.03819,
0,44,14.769,0.708897,4.28719,0,0.501415,0.0151238,1.03819,
0,42,14.935,0.585572,4.89965,0,0.422364,0.0152374,1.21189,
0,42,15.111,0.585572,4.89965,0,0.422364,0.0152262,1.21189,
0,42,15.306,0.585572,4.89965,0,0.422364,0.0152204,1.21189,
0,42,15.485,0.585572,4.89965,0,0.422364,0.0152321,1.21189,
0,42,15.657,0.585572,4.89965,0,0.422364,0.0152307,1.21189,
0,42,15.84,0.585572,4.89965,0,0.422364,0.0152257,1.21189,
0,42,16.021,0.585572,4.89965,0,0.422364,0.0152271,1.21189,
0,42,16.214,0.585572,4.89965,0,0.422364,0.0152305,1.21189,
0,45,16.435,0.507978,10.9345,0,0.379148,0.0152276,1.5048,
0,45,16.673,0.507978,10.9345,0,0.379148,0.0152247,1.5048,
0,45,16.855,0.507978,10.9345,0,0.379148,0.0152231,1.5048,
0,45,17.012,0.507978,10.9345,0,0.379148,0.0152244,1.5048,
0,45,17.157,0.507978,10.9345,0,0.379148,0.0152213,1.5048,
0,42,17.344,0.314883,5.55563,0,0.264392,0.0152142,2.26003,
0,42,17.52,0.314883,5.55563,0,0.264392,0.0152136,2.26003,
0,42,17.718,0.314883,5.55563,0,0.264392,0.0152104,2.26003,
0,42,17.903,0.314883,5.55563,0,0.264392,0.0152135,2.26003,
0,42,18.083,0.314883,5.55563,0,0.264392,0.0152117,2.26003,
0,42,18.31,0.314883,5.55563,0,0.264392,0.0152093,2.26003,
0,42,18.486,0.270752,9.3072,0,0.235978,0.0152038,2.62841,
0,42,18.638,0.270752,9.3072,0,0.235978,0.0151946,2.62841,
0,42,18.813,0.270752,9.3072,0,0.235978,0.0151899,2.62841,
0,42,18.988,0.270752,9.3072,0,0.235978,0.0151832,2.62841,
0,42,19.159,0.270752,9.3072,0,0.235978,0.0151772,2.62841,
0,40,19.351,0.260688,2.28707,0,0.232693,0.0151779,2.61621,
0,40,19.595,0.260688,2.28707,0,0.232693,0.0151533,2.61621,
0,40,19.813,0.260688,2.28707,0,0.232693,0.0151465,2.61621,
0,40,19.998,0.260688,2.28707,0,0.232693,0.128095,2.61621,
0,40,20.189,0.106882,11.4541,0,0.136634,0.123463,6.25938,
0,40,20.396,0.106882,11.4541,0,0.136634,0.119724,6.25938,
0,40,20.605,0.106882,11.4541,0,0.136634,0.119972,6.25938,
0,40,20.817,0.106882,11.4541,0,0.136634,0.119982,6.25938,
0,40,20.973,0.0893673,33.2457,0,0.114666,0.118725,7.4861,
0,40,21.157,0.0893673,33.2457,0,0.114666,0.118617,7.4861,
0,40,21.383,0.0893673,33.2457,0,0.114666,0.118586,7.4861,
0,40,21.647,0.0893673,33.2457,0,0.114666,0.11831,7.4861,
0,40,22.052,0.0893673,33.2457,0,0.114666,0.118182,7.4861,
0,40,22.355,0.0984401,3.1499,0,0.117225,0.118117,6.82307,
0,40,22.63,0.0984401,3.1499,0,0.117225,0.118141,6.82307,
0,40,22.89,0.0984401,3.1499,0,0.117225,0.0614967,6.82307,
0,40,23.124,0.0958647,18.469,0,0.111822,0.0614847,7.00637,
0,40,23.38,0.0958647,18.469,0,0.111822,0.0614776,7.00637,
0,40,23.639,0.0958647,18.469,0,0.111822,0.0616337,7.00637,
0,40,23.861,0.0958647,18.469,0,0.111822,0.0616655,7.00637,
0,40,24.079,0.0958647,18.469,0,0.111822,0.061671,7.00637,
0,36,24.321,0.0868847,34.0671,0,0.0959964,0.0616026,6.99338,
0,36,24.547,0.0868847,34.0671,0,0.0959964,0.061586,6.99338,
0,36,24.891,0.0868847,34.0671,0,0.0959964,0.0615475,6.99338,
0,36,25.086,0.0868847,34.0671,0,0.0959964,0.0615774,6.99338,
0,39,25.332,0.083752,5.80703,0,0.0897946,0.0616138,7.84352,
0,39,25.529,0.083752,5.80703,0,0.0897946,0.0617254,7.84352,
0,39,25.796,0.083752,5.80703,0,0.0897946,0.0617357,7.84352,
0,39,26.046,0.083752,5.80703,0,0.0897946,0.0617257,7.84352,
0,39,26.262,0.085559,5.32005,0,0.0902758,0.0616521,7.67787,
0,39,26.524,0.085559,5.32005,0,0.0902758,0.0620308,7.67787,
0,39,26.778,0.085559,5.32005,0,0.0902758,0.0621041,7.67787,
0,39,27.101,0.085559,5.32005,0,0.0902758,0.0679982,7.67787,
0,36,27.447,0.085287,10.9706,0,0.0831861,0.0694699,7.05239,
0,36,27.674,0.085287,10.9706,0,0.0831861,0.0706891,7.05239,
0,36,27.935,0.085287,10.9706,0,0.0831861,0.0708066,7.05239,
0,36,28.23,0.085287,10.9706,0,0.0831861,0.0708489,7.05239,
0,38,28.456,0.0877174,7.82949,0,0.0831054,0.0713138,7.38326,
0,38,28.655,0.0877174,7.82949,0,0.0831054,0.0712989,7.38326,
0,38,28.907,0.0877174,7.82949,0,0.0831054,0.0712786,7.38326,
0,38,29.101,0.0877174,7.82949,0,0.0831054,0.0710811,7.38326,
0,38,29.308,0.0877174,7.82949,0,0.0831054,0.0704562,7.38326,
