===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/11 12:15:49 timestamp[1505124949:250120802]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
1;0;0.113;0;0;0;0;0;0;
1;0;0.128;0;0;0;0;0.0025197;0;
1;0;0.153;0;0;0;0;0.00265697;0;
1;0;0.164;0;0;0;0;0.00340302;0;
1;0;0.181;0;0;0;0;0.00417695;0;
1;0;0.195;0;0;0;0;0.00494898;0;
1;0;0.213;0;0;0;0;0.00577381;0;
1;0;0.236;0;0;0;0;0.00657893;0;
1;0;0.257;0;0;0;0;0.0074013;0;
1;0;0.274;0;0;0;0;0.00820132;0;
1;0;0.296;0;0;0;0;0.00902145;0;
1;0;0.315;0;0;0;0;0.00981484;0;
1;0;0.333;0;0;0;0;0.0106327;0;
1;0;0.359;0;0;0;0;0.0114202;0;
1;0;0.375;0;0;0;0;0.0122014;0;
1;0;0.392;0;0;0;0;0.0130148;0;
1;0;0.41;0;0;0;0;0.0137917;0;
1;0;0.427;0;0;0;0;0.014603;0;
1;0;0.452;0;0;0;0;0.0153718;0;
1;0;0.467;0;0;0;0;0.0161808;0;
1;0;0.485;0;0;0;0;0.014844;0;
1;0;0.501;0;0;0;0;0.0155087;0;
1;0;0.519;0;0;0;0;0.0162137;0;
1;0;0.534;0;0;0;0;0.0168734;0;
1;0;0.562;0;0;0;0;0.0175764;0;
1;0;0.576;0;0;0;0;0.0182296;0;
1;0;0.595;0;0;0;0;0.0189307;0;
1;0;0.612;0;0;0;0;0.019577;0;
1;0;0.634;0;0;0;0;0.018057;0;
1;0;0.65;0;0;0;0;0.0186796;0;
1;0;0.675;0;0;0;0;0.0367669;0;
1;0;0.692;0;0;0;0;0.0624234;0;
1;0;0.705;0;0;0;0;0.0684924;0;
1;0;0.724;0;0;0;0;0.0720486;0;
1;0;0.743;0;0;0;0;0.0740874;0;
1;0;0.766;0;0;0;0;0.0740874;0;
1;0;0.782;0;0;0;0;0.074039;0;
1;0;0.797;0;0;0;0;0.074039;0;
1;0;0.815;0;0;0;0;0.0739005;0;
1;0;0.833;0;0;0;0;0.0732215;0;
1;0;0.852;0;0;0;0;0.0738201;0;
1;0;0.873;0;0;0;0;0.0731511;0;
1;0;0.889;0;0;0;0;0.0737365;0;
