===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/7 13:29:4 timestamp[1504783744:11277784]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
1;0;0.079;0;0;0;0;0;0;
1;0;0.089;0;0;0;0;0.0959229;0;
1;0;0.118;0;0;0;0;0.0782531;0;
1;0;0.15;0;0;0;0;0.0804842;0;
1;0;0.182;0;0;0;0;0.0821459;0;
1;0;0.214;0;0;0;0;0.0887544;0;
1;0;0.246;0;0;0;0;0.0939575;0;
1;0;0.278;0;0;0;0;0.102786;0;
1;0;0.31;0;0;0;0;0.109457;0;
1;0;0.342;0;0;0;0;0.117124;0;
1;0;0.374;0;0;0;0;0.124207;0;
1;0;0.422;0;0;0;0;0.129175;0;
1;0;0.455;0;0;0;0;0.135438;0;
1;0;0.486;0;0;0;0;0.141298;0;
1;0;0.518;0;0;0;0;0.146821;0;
1;0;0.55;0;0;0;0;0.151979;0;
1;0;0.582;0;0;0;0;0.156815;0;
1;0;0.613;0;0;0;0;0.161381;0;
1;0;0.646;0;0;0;0;0.165618;0;
1;0;0.678;0;0;0;0;0.16959;0;
1;0;0.71;0;0;0;0;0.173276;0;
1;0;0.742;0;0;0;0;0.176343;0;
1;0;0.774;0;0;0;0;0.174573;0;
1;0;0.805;0;0;0;0;0.176589;0;
1;0;0.855;0;0;0;0;0.179418;0;
1;0;0.886;0;0;0;0;0;0;
1;0;0.918;0;0;0;0;0;0;
1;0;0.95;0;0;0;0;0;0;
1;0;0.982;0;0;0;0;0;0;
1;0;1.017;0;0;0;0;0;0;
1;0;1.046;0;0;0;0;0;0;
1;0;1.078;0;0;0;0;0;0;
1;0;1.11;0;0;0;0;0;0;
1;0;1.142;0;0;0;0;0;0;
1;0;1.174;0;0;0;0;0;0;
1;0;1.206;0;0;0;0;0;0;
1;0;1.254;0;0;0;0;0;0;
1;0;1.286;0;0;0;0;0;0;
1;0;1.318;0;0;0;0;0;0;
1;0;1.35;0;0;0;0;0;0;
1;0;1.381;0;0;0;0;0;0;
1;0;1.413;0;0;0;0;0;0;
1;0;1.446;0;0;0;0;0;0;
1;0;1.478;0;0;0;0;0;0;
1;0;1.51;0;0;0;0;0;0;
1;0;1.542;0;0;0;0;0;0;
1;0;1.574;0;0;0;0;0;0;
1;0;1.606;0;0;0;0;0;0;
1;0;1.654;0;0;0;0;0;0;
1;0;1.686;0;0;0;0;0;0;
1;0;1.718;0;0;0;0;0;0;
1;0;1.75;0;0;0;0;0;0;
1;0;1.782;0;0;0;0;0;0;
1;0;1.814;0;0;0;0;0;0;
1;0;1.846;0;0;0;0;0;0;
1;0;1.878;0;0;0;0;0;0;
1;0;1.91;0;0;0;0;0;0;
1;0;1.941;0;0;0;0;0;0;
1;0;1.974;0;0;0;0;0;0;
1;0;2.006;0;0;0;0;0;0;
1;0;2.038;0;0;0;0;0;0;
1;0;2.086;0;0;0;0;0;0;
