===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/9/11 12:13:19 timestamp[1505124799:249970478]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
1;0;0.099;0;0;0;0;0;0;
1;0;0.113;0;0;0;0;0.000508784;0;
1;0;0.126;0;0;0;0;0.000600516;0;
1;0;0.144;0;0;0;0;0.000682756;0;
1;0;0.158;0;0;0;0;0.000825617;0;
1;0;0.174;0;0;0;0;0.000981594;0;
1;0;0.191;0;0;0;0;0.00113338;0;
1;0;0.208;0;0;0;0;0.00129529;0;
1;0;0.225;0;0;0;0;0.00144347;0;
1;0;0.245;0;0;0;0;0.00160385;0;
1;0;0.261;0;0;0;0;0.001752;0;
1;0;0.278;0;0;0;0;0.00191128;0;
1;0;0.295;0;0;0;0;0.00205846;0;
1;0;0.312;0;0;0;0;0.00221681;0;
1;0;0.339;0;0;0;0;0.00236893;0;
1;0;0.361;0;0;0;0;0.00252686;0;
1;0;0.374;0;0;0;0;0.00267703;0;
1;0;0.391;0;0;0;0;0.0028345;0;
1;0;0.407;0;0;0;0;0.00289191;0;
1;0;0.424;0;0;0;0;0.00298509;0;
1;0;0.446;0;0;0;0;0.00313435;0;
1;0;0.469;0;0;0;0;0.00327706;0;
1;0;0.482;0;0;0;0;0.0034183;0;
1;0;0.5;0;0;0;0;0.00356165;0;
1;0;0.518;0;0;0;0;0.00370163;0;
1;0;0.534;0;0;0;0;0.00384319;0;
1;0;0.558;0;0;0;0;0.00399101;0;
1;0;0.572;0;0;0;0;0.00413165;0;
1;0;0.589;0;0;0;0;0.00427921;0;
1;0;0.606;0;0;0;0;0.00441491;0;
1;0;0.627;0;0;0;0;0.0103987;0;
1;0;0.648;0;0;0;0;0.0164816;0;
1;0;0.662;0;0;0;0;0.0310477;0;
1;0;0.678;0;0;0;0;0.0390227;0;
1;0;0.693;0;0;0;0;0.0415313;0;
1;0;0.71;0;0;0;0;0.0455478;0;
1;0;0.726;0;0;0;0;0.0288633;0;
1;0;0.746;0;0;0;0;0.0305937;0;
1;0;0.761;0;0;0;0;0.0296594;0;
1;0;0.778;0;0;0;0;0.0309935;0;
1;0;0.796;0;0;0;0;0.0300167;0;
1;0;0.812;0;0;0;0;0.0311662;0;
1;0;0.828;0;0;0;0;0.0304926;0;
1;0;0.849;0;0;0;0;0.0310153;0;
1;0;0.87;0;0;0;0;0.0305134;0;
1;0;0.894;0;0;0;0;0.0307067;0;
1;0;0.91;0;0;0;0;0.0307067;0;
1;0;0.928;0;0;0;0;0.0396167;0;
1;0;0.948;0;0;0;0;0.046734;0;
1;0;0.962;0;0;0;0;0.0461976;0;
1;0;0.977;0;0;0;0;0.0471693;0;
1;0;0.995;0;0;0;0;0.047748;0;
1;0;1.011;0;0;0;0;0.0485178;0;
1;0;1.028;0;0;0;0;0.0491286;0;
1;0;1.049;0;0;0;0;0.0500663;0;
1;0;1.066;0;0;0;0;0.0495162;0;
1;0;1.084;0;0;0;0;0.0504954;0;
1;0;1.101;0;0;0;0;0.0500314;0;
1;0;1.121;0;0;0;0;0.0515973;0;
1;0;1.143;0;0;0;0;0.0530406;0;
1;0;1.159;0;0;0;0;0.0525815;0;
1;0;1.176;0;0;0;0;0.053419;0;
1;0;1.193;0;0;0;0;0.0528644;0;
1;0;1.209;0;0;0;0;0.0538119;0;
1;0;1.226;0;0;0;0;0.0531433;0;
1;0;1.25;0;0;0;0;0;0;
1;0;1.266;0;0;0;0;0;0;
1;0;1.283;0;0;0;0;0;0;
1;0;1.3;0;0;0;0;0;0;
1;0;1.318;0;0;0;0;0;0;
1;0;1.334;0;0;0;0;0;0;
1;0;1.351;0;0;0;0;0;0;
1;0;1.368;0;0;0;0;0;0;
1;0;1.387;0;0;0;0;0;0;
1;0;1.401;0;0;0;0;0;0;
1;0;1.417;0;0;0;0;0;0;
1;0;1.437;0;0;0;0;0;0;
1;0;1.457;0;0;0;0;0;0;
1;0;1.472;0;0;0;0;0;0;
1;0;1.488;0;0;0;0;0;0;
1;0;1.506;0;0;0;0;0;0;
1;0;1.522;0;0;0;0;0;0;
1;0;1.547;0;0;0;0;0;0;
1;0;1.56;0;0;0;0;0;0;
