===========================================
CardiaSens File Data V1.5 :
Config file id :-2
2017/8/31 10:47:32 timestamp[1504169252:397004]
Orgine :Live
Saved Data :
===========================================
FACE;HR;TIME;HRV;VASO;STEP;HRVSEC;CONFID;STRESS;
===========================================
0;0;0.144;0;0;0;0;0;0;
0;0;0.311;0;0;0;0;0.0374653;0;
0;0;0.48;0;0;0;0;0.0243224;0;
0;0;0.645;0;0;0;0;0.0316829;0;
0;0;0.81;0;0;0;0;0.0385679;0;
0;0;0.988;0;0;0;0;0.0449184;0;
0;0;1.159;0;0;0;0;0.0509577;0;
0;0;1.325;0;0;0;0;0.0570566;0;
0;0;1.468;0;0;0;0;0.0626919;0;
0;0;1.654;0;0;0;0;0.0682361;0;
0;0;1.825;0;0;0;0;0.0733234;0;
0;0;2.017;0;0;0;0;0.0778417;0;
0;0;2.207;0;0;0;0;0.0821844;0;
0;0;2.359;0;0;0;0;0.0866859;0;
0;0;2.545;0;0;0;0;0.0912317;0;
0;0;2.71;0;0;0;0;0.0954136;0;
0;0;2.865;0;0;0;0;0.0994802;0;
0;0;3.033;0;0;0;0;0.103468;0;
0;0;3.238;0;0;0;0;0.107371;0;
0;0;3.407;0;0;0;0;0.110539;0;
0;0;3.578;0;0;0;0;0.114187;0;
0;0;3.745;0;0;0;0;0.1178;0;
0;0;3.915;0;0;0;0;0.120756;0;
0;0;4.096;0;0;0;0;0.123415;0;
0;0;4.24;0;0;0;0;0.12648;0;
0;0;4.441;0;0;0;0;0.129752;0;
0;0;4.61;0;0;0;0;0.132586;0;
0;0;4.771;0;0;0;0;0.135567;0;
0;0;4.936;0;0;0;0;0.138483;0;
0;0;5.114;0;0;0;0;0.141295;0;
0;0;5.318;0;0;0;0;0.185671;0;
0;0;5.489;0;0;0;0;0.393545;0;
0;0;5.638;0;0;0;0;0.32239;0;
0;0;5.802;0;0;0;0;0.271745;0;
0;38;5.974;0;9.34695;0;0;0.299066;0;
0;38;6.13;0;9.34695;0;0;0.308695;0;
0;38;6.308;0;9.34695;0;0;0.312812;0;
0;38;6.487;0;9.34695;0;0;0.293778;0;
0;38;6.679;0;9.34695;0;0;0.277737;0;
0;38;6.84;0;9.34695;0;0;0.232627;0;
0;47;7.01;0.174864;9.79905;0;0.330953;0.232095;4.50026;
0;47;7.174;0.174864;9.79905;0;0.330953;0.237248;4.50026;
0;47;7.34;0.174864;9.79905;0;0.330953;0.246625;4.50026;
0;47;7.501;0.174864;9.79905;0;0.330953;0.233225;4.50026;
0;47;7.652;0.174864;9.79905;0;0.330953;0.206415;4.50026;
0;47;7.811;0.174864;9.79905;0;0.330953;0.146839;4.50026;
0;46;7.972;0.256688;7.79962;0;0.432497;0.167263;2.9879;
0;46;8.151;0.256688;7.79962;0;0.432497;0.167263;2.9879;
0;46;8.284;0.256688;7.79962;0;0.432497;0.0437805;2.9879;
0;46;8.438;0.256688;7.79962;0;0.432497;0.0437805;2.9879;
0;46;8.584;0.256688;7.79962;0;0.432497;0.0426221;2.9879;
0;46;8.761;0.256688;7.79962;0;0.432497;0.0416241;2.9879;
0;46;8.909;0.256688;7.79962;0;0.432497;0.0416241;2.9879;
0;43;9.039;0.206244;2.08651;0;0.330493;0.0374617;3.5487;
0;43;9.194;0.206244;2.08651;0;0.330493;0.0406683;3.5487;
0;43;9.338;0.206244;2.08651;0;0.330493;0.0481919;3.5487;
0;43;9.518;0.206244;2.08651;0;0.330493;0.0526277;3.5487;
0;43;9.776;0.206244;2.08651;0;0.330493;0.0683105;3.5487;
0;43;9.938;0.206244;2.08651;0;0.330493;0.0537095;3.5487;
0;43;10.116;0.206244;2.08651;0;0.330493;0.0500999;3.5487;
0;49;10.324;0.207676;1.37482;0;0.278306;0.0512565;3.99155;
0;49;10.473;0.207676;1.37482;0;0.278306;0.0512565;3.99155;
0;60;10.607;0.196522;1.48569;0;0.230149;0.0677358;5.10818;
0;60;10.807;0.196522;1.48569;0;0.230149;0.086546;5.10818;
0;60;10.961;0.196522;1.48569;0;0.230149;0.0651473;5.10818;
0;60;11.124;0.196522;1.48569;0;0.230149;0.0720946;5.10818;
0;60;11.274;0.196522;1.48569;0;0.230149;0.0721646;5.10818;
0;60;11.432;0.201491;4.34156;0;0.209171;0.0742924;4.9822;
0;60;11.574;0.201491;4.34156;0;0.209171;0.0669697;4.9822;
0;60;11.746;0.201491;4.34156;0;0.209171;0.0474329;4.9822;
0;60;11.901;0.201491;4.34156;0;0.209171;0.0626923;4.9822;
0;60;12.038;0.201491;4.34156;0;0.209171;0.0539698;4.9822;
0;60;12.227;0.201491;4.34156;0;0.209171;0.0558529;4.9822;
0;57;12.413;0.185381;2.19436;0;0.186318;0.0559015;5.1504;
0;57;12.569;0.185381;2.19436;0;0.186318;0.0615129;5.1504;
0;57;12.742;0.185381;2.19436;0;0.186318;0.0645889;5.1504;
0;57;12.923;0.185381;2.19436;0;0.186318;0.0645497;5.1504;
0;50;13.094;0.175491;1.81677;0;0.172569;0.0635559;4.75222;
0;50;13.255;0.175491;1.81677;0;0.172569;0.0617246;4.75222;
0;50;13.416;0.175491;1.81677;0;0.172569;0.0608055;4.75222;
0;50;13.589;0.175491;1.81677;0;0.172569;0.066064;4.75222;
0;50;13.757;0.175491;1.81677;0;0.172569;0.0755668;4.75222;
0;50;13.931;0.175491;1.81677;0;0.172569;0.0753759;4.75222;
0;52;14.092;0.156275;0.92418;0;0.152881;0.0741668;5.55847;
0;52;14.268;0.156275;0.92418;0;0.152881;0.0675281;5.55847;
0;52;14.398;0.156275;0.92418;0;0.152881;0.0672636;5.55847;
0;52;14.57;0.156275;0.92418;0;0.152881;0.0672636;5.55847;
0;52;14.693;0.156275;0.92418;0;0.152881;0.0693879;5.55847;
0;52;14.885;0.142899;1.00484;0;0.138833;0.066913;6.0788;
0;52;15.049;0.142899;1.00484;0;0.138833;0.0566877;6.0788;
0;52;15.187;0.142899;1.00484;0;0.138833;0.0686987;6.0788;
0;52;15.346;0.142899;1.00484;0;0.138833;0.0791503;6.0788;
